Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.80971470313332;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;775.3490770053755;1289.8962651008158;1289.8962651008158;6607.216849842549;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.343287011312;-13354.988159999999;-545.3551270113123;0.0;17629.87;3386.8910094311273;0.0
12;450.65016306479436;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.8962650981814;1289.8962651008158;1289.8962651008158;6607.216849842406;6607.216849852907;6607.216849852907;8766.281833878267;9732.729459159207;9732.729459159207;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18914.386388342777;-18240.009599999994;-674.3767883427818;3.637978807091713e-12;17629.87;880.8602706825895;0.0
13;70.19726482998803;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;474.9559806668776;1289.8962651008158;1289.8962651008158;6275.454799542038;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.910432995535;-13326.3888;-545.5216329955355;0.0;17629.87;3607.4054107358875;0.0
14;70.31311818456312;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;478.5721026375367;1289.8962651008158;1289.8962651008158;6289.867827713144;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.009913030603;-13236.19632;-541.813593030603;0.0;17629.87;3617.509911264563;0.0
15;72.44592821287335;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;545.2089282495263;1289.8962651008158;1289.8962651008158;6556.236340203824;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.336501546279;-12952.42656;-529.9099415462782;0.0;17629.87;3333.805281881661;0.0
16;79.85995842873616;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;776.919193287668;1289.8962651008158;1289.8962651008158;6607.216849842549;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.641389450382;-12895.07376;-526.5676294503836;0.0;17629.87;3398.2225333909973;0.0
17;107.78429207259802;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.896265098659;1289.8962651008158;1289.8962651008158;6607.216849842551;6607.216849852907;6607.216849852907;194.63506956439704;9732.729459159207;9732.729459159207;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.417001532865;-12912.8784;-523.5386015328663;0.0;17629.87;2881.5765017878684;0.0
18;489.3162995808046;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.8962650987103;1289.8962651008158;1289.8962651008158;6607.216849842408;6607.216849852907;6607.216849852907;9732.682614661055;9732.729459159207;9732.729459159207;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17016.337120681885;-16416.009599999994;-600.3275206818892;3.637978807091713e-12;17629.87;-1983.6424534216433;0.0
19;518.9405087115881;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.896265096746;1289.8962651008158;1289.8962651008158;6607.216849845654;6607.216849852907;6607.216849852907;9732.729459139984;9732.729459159207;9732.729459159207;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18006.08171602909;-17376.009599999994;-630.0721160290956;3.637978807091713e-12;17629.87;-993.8978580767005;0.0
20;125.77606925432065;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.8962650966944;1289.8962651008158;1289.8962651008158;6607.216849845796;6607.216849852907;6607.216849852907;644.4295005879588;9732.729459159207;9732.729459159207;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.291763239798;-12842.03232;-518.2594432397989;0.0;17629.87;2236.8926154818137;0.0
21;98.19582123703977;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;1289.8962650937651;1289.8962651008158;1289.8962651008158;6607.216849845796;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.801474057651;-12199.94928;-495.85219405765105;0.0;17629.87;2290.46035438822;0.0
22;80.21826923635997;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;788.1164100840554;1289.8962651008158;1289.8962651008158;6607.216849845794;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.125153278019;-11462.11488;-468.0102732780196;0.0;17629.87;2151.1808897356914;0.0
23;72.73836055236778;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;554.3464667164944;1289.8962651008158;1289.8962651008158;6592.741380069509;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.944249561688;-10785.71184;-441.23240956168746;0.0;17629.87;1814.6122549134896;0.0
24;69.38737479633573;59940.79365704624;17629.842574095317;17629.87;17629.842574095317;449.6276052867284;1289.8962651008158;1289.8962651008158;6173.8515738736005;6607.216849852907;6607.216849852907;0.0;9732.729459159207;9732.729459159207;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.273867560476;-10036.34688;-410.92698756047764;0.0;17629.87;1654.6389886632878;0.0
