Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
44;104.06114756344192;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1533.1608920917845;2609.6328789834324;2609.6328789834324;10507.643247839913;10571.25733250115;10571.25733250115;50.76435011478492;862.5209869924151;862.5209869924151;1452.5;0.0;8300.0;2781.5710999999997;0.0;18662.0;-12825.639589271397;-12325.439999999999;-500.1995892713986;0.0;17169.93;-3499.999999989762;3127.0727710862084
45;130.69281061866107;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2365.4033488965683;2609.6328789834324;2609.6328789834324;10571.257332500843;10571.25733250115;10571.25733250115;383.66058109002387;862.5209869924151;862.5209869924151;1274.6884609;0.0;8300.0;1081.92945;0.0;18662.0;-12888.13409481668;-12388.8;-499.33409481668076;0.0;17169.93;-2788.804926347932;3127.0727710862084
46;137.27374137020453;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2571.057508446251;2609.6328789834324;2609.6328789834324;10571.257332500907;10571.25733250115;10571.25733250115;465.92222275320546;862.5209869924151;862.5209869924151;1083.15;0.0;8300.0;87.24485;0.0;18662.0;-12239.175732192154;-11765.76;-473.41573219215445;0.0;17169.93;-2539.4560284945105;3127.0727710862084
47;128.72384112550517;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2303.8703484185257;2609.6328789834324;2609.6328789834324;10571.257332500818;10571.25733250115;10571.25733250115;359.04798318642395;862.5209869924151;862.5209869924151;901.8269218;0.0;8300.0;0.0;0.0;18662.0;-11636.002387253122;-11184.96;-451.0423872531226;0.0;17169.93;-2500.0000000193677;3127.0727710862084
48;118.17550125794412;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1974.2347524244574;2609.6328789834324;2609.6328789834324;10571.257332500554;10571.25733250115;10571.25733250115;227.19372541199286;862.5209869924151;862.5209869924151;717.3115391;0.0;8300.0;0.0;0.0;18662.0;-10989.997151465564;-10562.88;-427.1171514655651;0.0;17169.93;-2500.0000000256837;3127.0727710862084
49;102.92513325518414;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1497.6603124185872;2609.6328789834324;2609.6328789834324;10365.642408224045;10571.25733250115;10571.25733250115;36.56413916331996;862.5209869924151;862.5209869924151;1472.9307654;0.0;8300.0;0.0;0.0;18662.0;-10872.79762847108;-10448.64;-424.15762847108067;0.0;17169.93;-2500.000000020605;3127.0727710862084
50;101.88351442535074;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1465.1098308106057;2609.6328789834324;2609.6328789834324;10235.43930140774;10571.25733250115;10571.25733250115;23.543928661150854;862.5209869924151;862.5209869924151;1425.0461564;0.0;8300.0;0.0;0.0;18662.0;-10649.139217361511;-10233.6;-415.53921736151034;0.0;17169.93;-2500.000000008122;3127.0727710862084
51;101.57919446817091;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1455.5998335983431;2609.6328789834324;2609.6328789834324;10197.39929565453;10571.25733250115;10571.25733250115;19.739929612117166;862.5209869924151;862.5209869924151;1368.5423045;0.0;8300.0;0.0;0.0;18662.0;-10541.281363399366;-10129.92;-411.3613633993662;0.0;17169.93;-2500.000000006089;3127.0727710862084
52;101.42144108953046;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1450.6700361429716;2609.6328789834324;2609.6328789834324;10177.680156065057;10571.25733250115;10571.25733250115;17.768011201907463;862.5209869924151;862.5209869924151;1322.2538436;0.0;8300.0;0.0;0.0;18662.0;-10468.372047186806;-10059.84;-408.5320471868056;0.0;17169.93;-2500.0000000058853;3127.0727710862084
53;102.18856823576884;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1474.640736414565;2609.6328789834324;2609.6328789834324;10273.585379634274;10571.25733250115;10571.25733250115;27.356621519127128;862.5209869924151;862.5209869924151;1291.6076954999999;0.0;8300.0;0.0;0.0;18662.0;-10567.190492795622;-10154.88;-412.3104927956233;0.0;17169.93;-2500.000002543798;3127.0727710862084
