times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-01T00:00:00.000+01:00,44351,0.4616745665778039,0.7673812930053604,2.9783306831506135e-05,50.05,0,0
2022-01-01T01:00:00.000+01:00,41958,0.43904531530400864,0.7416759986746837,3.0085019057006198e-05,41.33,0,0
2022-01-01T02:00:00.000+01:00,40888,0.41815013149087427,0.7124991331506315,3.0516036522006286e-05,43.22,0,0
2022-01-01T03:00:00.000+01:00,39964,0.39875473165186587,0.691269350004238,3.0947053987006374e-05,45.46,0,0
2022-01-01T04:00:00.000+01:00,39733,0.37184319118181663,0.7174215533426996,3.0516036522006286e-05,37.67,0,0
2022-01-01T05:00:00.000+01:00,39223,0.3532089309207679,0.5818886914041933,3.1378071452006465e-05,39.7,0,0
2022-01-01T06:00:00.000+01:00,38812,0.3478871749874496,0.5797700473363967,3.1765987170506545e-05,40.59,0,0
2022-01-01T07:00:00.000+01:00,39486,0.3256374115700429,0.622875576936413,3.5386533876507296e-05,43.26,0,0
2022-01-01T08:00:00.000+01:00,40711,0.3011118480274205,0.5357665260016283,0.003871140260151798,49.66,0,0
2022-01-01T09:00:00.000+01:00,42931,0.28350704662696696,0.5411647501804332,0.03117312264739892,70.05,0,0
2022-01-01T10:00:00.000+01:00,44825,0.2530018670550083,0.5202329063725629,0.07115150108728467,76.79,0,0
2022-01-01T11:00:00.000+01:00,47202,0.215458896298925,0.5477145997981204,0.10985251616789612,84.1,0,0
2022-01-01T12:00:00.000+01:00,47800,0.18759074709609294,0.641444132521363,0.12863358498431698,94.74,0,0
2022-01-01T13:00:00.000+01:00,46869,0.16248603405346768,0.7098446477509432,0.11383438481480644,96.8,0,0
2022-01-01T14:00:00.000+01:00,46193,0.1515439538721646,0.7563280003904033,0.07597531925032615,97.17,0,0
2022-01-01T15:00:00.000+01:00,46142,0.15901753848794872,0.7754295078093497,0.028911358499810955,101.0,0,0
2022-01-01T16:00:00.000+01:00,48370,0.19272465248325168,0.7842171130191786,0.002320554929813978,126.6,0,0
2022-01-01T17:00:00.000+01:00,52123,0.23437923756931583,0.7807908106261606,4.3489662218508955e-05,149.97,0,0
2022-01-01T18:00:00.000+01:00,53111,0.27228618848131286,0.7767824349349285,3.59037548345074e-05,146.33,0,0
2022-01-01T19:00:00.000+01:00,52130,0.3076966250194748,0.7815671223939941,3.4783109425507164e-05,140.28,0,0
2022-01-01T20:00:00.000+01:00,50174,0.32580037766660325,0.8003976591214386,3.288663257950677e-05,121.88,0,0
2022-01-01T21:00:00.000+01:00,48523,0.33501163618501917,0.8312912074505382,2.8921271901505956e-05,102.61,0,0
2022-01-01T22:00:00.000+01:00,47954,0.33676806358589967,0.86598348234581,3.219700463550663e-05,97.46,0,0
2022-01-01T23:00:00.000+01:00,45324,0.34158505288486507,0.8903210810061103,3.2024597649506595e-05,85.16,0,0
2022-01-02T00:00:00.000+01:00,43098,0.3427115250344776,0.8916894187871302,2.9740205085006127e-05,57.08,0,0
2022-01-02T01:00:00.000+01:00,41893,0.3397767828806528,0.8777735969240332,2.86626614225059e-05,52.59,0,0
2022-01-02T02:00:00.000+01:00,41165,0.3256883074823573,0.87117879956131,2.879196666200593e-05,48.97,0,0
2022-01-02T03:00:00.000+01:00,40933,0.34298038528340863,0.8057303880146196,2.844715269000586e-05,34.94,0,0
2022-01-02T04:00:00.000+01:00,41111,0.3273777452236283,0.7752940224635989,2.952469635250608e-05,29.56,0,0
2022-01-02T05:00:00.000+01:00,41152,0.32876654094609953,0.8108679152722164,2.952469635250608e-05,33.97,0,0
2022-01-02T06:00:00.000+01:00,40815,0.34424620133467204,0.7706034042137869,3.06022400150063e-05,34.52,0,0
2022-01-02T07:00:00.000+01:00,42685,0.3732460069474498,0.6905084488918455,3.9826013766008205e-05,41.8,0,0
2022-01-02T08:00:00.000+01:00,45867,0.4100827011240558,0.7218229007476736,0.005810546445666196,48.95,0,0
2022-01-02T09:00:00.000+01:00,48807,0.42760432895655537,0.6547473808306856,0.03382500070255847,60.01,0,0
2022-01-02T10:00:00.000+01:00,51075,0.45056997110518693,0.6974355385125123,0.06837967087161557,70.09,0,0
2022-01-02T11:00:00.000+01:00,54160,0.4802783974847231,0.7854743656588954,0.08949763017977394,66.26,0,0
2022-01-02T12:00:00.000+01:00,55070,0.5212441521543442,0.812752510010505,0.08720991878079297,64.54,0,0
2022-01-02T13:00:00.000+01:00,53847,0.5500491648201684,0.768114583360088,0.06610437277562661,46.96,0,0
2022-01-02T14:00:00.000+01:00,53191,0.5789219785950456,0.7294787859485644,0.04512265808815479,40.01,0,0
2022-01-02T15:00:00.000+01:00,53736,0.6059662361296242,0.7483594073061918,0.017744170100870156,29.11,0,0
2022-01-02T16:00:00.000+01:00,56036,0.6239789261169871,0.8094417875332934,0.0009680652263901994,32.76,0,0
2022-01-02T17:00:00.000+01:00,59134,0.6470204838691064,0.8169413187925239,5.24548254905108e-05,42.97,0,0
2022-01-02T18:00:00.000+01:00,59316,0.6530087553591728,0.83977059955155,3.288663257950677e-05,60.96,0,0
2022-01-02T19:00:00.000+01:00,57902,0.6302760893618616,0.8646414711011684,3.0559138268506294e-05,60.94,0,0
2022-01-02T20:00:00.000+01:00,55313,0.6123289013767953,0.89291296061807,2.9481594606006072e-05,54.12,0,0
2022-01-02T21:00:00.000+01:00,52960,0.5879339361140443,0.8578954566819318,2.9740205085006127e-05,46.16,0,0
