times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-03T02:00:00.000+01:00,7437,0.5176456478562633,0.7913908529521324,0.0,-0.99,0,0
2022-01-03T03:00:00.000+01:00,7422,0.5147805085332807,0.7911420652794249,0.0,-1.83,0,0
2022-01-03T04:00:00.000+01:00,7486,0.4713791067737924,0.7910518455739374,0.0,-1.72,0,0
2022-01-03T05:00:00.000+01:00,7899,0.45251004690797175,0.7864870930003407,0.0,0.0,0,0
2022-01-03T06:00:00.000+01:00,8626,0.4947534824283793,0.7796659364794039,0.0,35.22,0,0
2022-01-03T07:00:00.000+01:00,9233,0.48637063397617697,0.7798226818263111,0.0,88.5,0,0
2022-01-03T08:00:00.000+01:00,9923,0.45907985107727056,0.7844484921803894,7.006231714693108e-06,96.0,0,0
2022-01-03T09:00:00.000+01:00,10271,0.43996679118250076,0.781369175161786,0.010081967437443383,70.5,0,0
2022-01-03T10:00:00.000+01:00,10425,0.4455705206609093,0.7791455783800778,0.027348387608822376,90.57,0,0
2022-01-03T11:00:00.000+01:00,10632,0.4409303845171643,0.7856541555173565,0.03416720262514744,101.33,0,0
2022-01-03T12:00:00.000+01:00,10692,0.4648465229478926,0.7821228286611601,0.0320447523050776,97.3,0,0
2022-01-03T13:00:00.000+01:00,10781,0.4788686669844182,0.7795265060254688,0.029951202690830868,96.2,0,0
2022-01-03T14:00:00.000+01:00,10931,0.5041694021895902,0.779591209046576,0.025395838407833844,100.73,0,0
2022-01-03T15:00:00.000+01:00,10893,0.45625689481014015,0.774485138240055,0.013929702317256404,117.23,0,0
2022-01-03T16:00:00.000+01:00,10879,0.3648759890530835,0.7632477727010208,0.0015505666563580183,128.57,0,0
2022-01-03T17:00:00.000+01:00,11548,0.38669455435359124,0.7015283810461158,0.0,148.49,0,0
2022-01-03T18:00:00.000+01:00,11518,0.3323909004531577,0.6271208180831275,0.0,162.12,0,0
2022-01-03T19:00:00.000+01:00,10983,0.24245000842627223,0.6103053230765375,0.0,123.91,0,0
2022-01-03T20:00:00.000+01:00,10195,0.15540320487834636,0.5656037372829515,0.0,120.7,0,0
2022-01-03T21:00:00.000+01:00,9632,0.09727081832026659,0.4944194783432837,0.0,111.01,0,0
2022-01-03T22:00:00.000+01:00,9585,0.08307167087291012,0.43000260862532286,0.0,119.97,0,0
2022-01-03T23:00:00.000+01:00,9580,0.06798998772762567,0.48231181160485137,0.0,103.93,0,0
2022-01-04T00:00:00.000+01:00,9108,0.05773288820559691,0.5029374943755076,0.0,129.18,0,0
2022-01-04T01:00:00.000+01:00,8687,0.05814644757669718,0.4524472664682289,0.0,115.55,0,0
2022-01-04T02:00:00.000+01:00,8348,0.04901009395035013,0.48686745107688384,0.0,116.86,0,0
2022-01-04T03:00:00.000+01:00,8256,0.05906785785550857,0.4252729089134107,0.0,107.07,0,0
2022-01-04T04:00:00.000+01:00,8423,0.051038189106225824,0.3288079949240024,0.0,106.21,0,0
2022-01-04T05:00:00.000+01:00,8741,0.053548494488804436,0.29830644398802997,0.0,115.57,0,0
2022-01-04T06:00:00.000+01:00,9591,0.05080163314595648,0.2963926926595106,0.0,156.91,0,0
2022-01-04T07:00:00.000+01:00,10182,0.0480183785784517,0.267570686341853,0.0,182.64,0,0
2022-01-04T08:00:00.000+01:00,10909,0.07189316107206997,0.23396976956383558,0.0,178.91,0,0
2022-01-04T09:00:00.000+01:00,11270,0.09713847932151451,0.23872042940934574,0.00361609134374598,190.0,0,0
2022-01-04T10:00:00.000+01:00,11429,0.12927121533726285,0.08810090937362236,0.01825342306418639,189.88,0,0
2022-01-04T11:00:00.000+01:00,11521,0.13429430745864668,0.10719103453068098,0.03568667912827152,182.42,0,0
2022-01-04T12:00:00.000+01:00,11484,0.1428037050784057,0.11381443674767076,0.03864812569617586,182.46,0,0
2022-01-04T13:00:00.000+01:00,11509,0.14313041698157491,0.205029292925841,0.037052018533672335,179.59,0,0
2022-01-04T14:00:00.000+01:00,11481,0.1692251861792594,0.29062501067941593,0.026411304116982174,179.0,0,0
2022-01-04T15:00:00.000+01:00,11504,0.1465927360364263,0.2301878324146188,0.01099409122879999,180.93,0,0
2022-01-04T16:00:00.000+01:00,11599,0.14871016001645967,0.3531436213415169,0.00190700869484303,166.69,0,0
2022-01-04T17:00:00.000+01:00,12071,0.17339055616498128,0.3135690664880499,0.0,189.88,0,0
2022-01-04T18:00:00.000+01:00,12011,0.15119151624306126,0.29154725655773095,0.0,184.94,0,0
2022-01-04T19:00:00.000+01:00,11534,0.14058040989937068,0.48419731231852114,0.0,178.99,0,0
2022-01-04T20:00:00.000+01:00,10888,0.17119455590443886,0.4317969783233488,0.0,156.12,0,0
2022-01-04T21:00:00.000+01:00,10616,0.2696117608013954,0.5102225077660713,0.0,144.9,0,0
2022-01-04T22:00:00.000+01:00,10378,0.26018095290282495,0.5722754389382325,0.0,137.92,0,0
2022-01-04T23:00:00.000+01:00,10275,0.22941130857422307,0.6016506105208479,0.0,98.1,0,0
2022-01-05T00:00:00.000+01:00,9667,0.18054678752250025,0.6707342995499267,0.0,114.37,0,0
2022-01-05T01:00:00.000+01:00,9343,0.20674494656295977,0.7283810461157114,0.0,106.72,0,0
2022-01-05T02:00:00.000+01:00,9057,0.22389442656374556,0.7621587570640777,0.0,84.5,0,0
2022-01-05T03:00:00.000+01:00,8846,0.24779402261962982,0.7850836753594264,0.0,75.38,0,0
2022-01-05T04:00:00.000+01:00,8937,0.2621809260214658,0.7872042940934572,0.0,79.11,0,0
2022-01-05T05:00:00.000+01:00,9245,0.27817492113939746,0.7886396075898466,0.0,94.79,0,0
2022-01-05T06:00:00.000+01:00,9956,0.30977002997271547,0.7877210069521574,0.0,90.21,0,0
2022-01-05T07:00:00.000+01:00,10651,0.35871726289865835,0.7856988097150219,0.0,139.0,0,0
