Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;80.24469547921818;0.0;0.0;0.0;0.0;788.898191089514;1419.9810672661142;1419.9810672661142;6860.9693425749665;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.282805895678;-13354.988159999999;-545.2946458956791;0.0;0.0;3119.526210492632;0.0
12;4000.0424482591075;0.0;0.0;0.0;0.0;1419.9810672659282;1419.9810672661142;1419.9810672661142;6860.969342575177;6860.969342575233;6860.969342575233;1186.53651687066;1186.5365168706717;1186.5365168706717;1370.137;0.0;13700.0;0.0;0.0;15403.0;-11634.310359989106;-11634.30770261224;-0.0026573768676659898;6605.701897387758;0.0;796.7141285161723;0.0
13;70.18554423761739;0.0;0.0;0.0;0.0;474.54841223442713;1419.9810672661142;1419.9810672661142;6273.198728534123;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.912085286705;-13326.3888;-545.523285286705;0.0;0.0;3610.065310873233;0.0
14;70.30445656954295;0.0;0.0;0.0;0.0;478.26442534529775;1419.9810672661142;1419.9810672661142;6288.062870565747;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.011129679819;-13236.19632;-541.8148096798203;0.0;0.0;3619.6189870642656;0.0
15;72.44458916275285;0.0;0.0;0.0;0.0;545.143551360167;1419.9810672661142;1419.9810672661142;6555.5787992556725;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.33669596632;-12952.42656;-529.9101359663199;0.0;0.0;3334.525478203049;0.0
16;80.2949526147767;0.0;0.0;0.0;0.0;790.4687266080693;1419.9810672661142;1419.9810672661142;6860.969342574982;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.582989339553;-12895.07376;-526.5092293395538;0.0;0.0;3130.859396431489;0.0
17;109.59848545301138;0.0;0.0;0.0;0.0;1419.9810672659307;1419.9810672661142;1419.9810672661142;6860.96934257519;6860.969342575233;6860.969342575233;239.96335073496098;1186.5365168706717;1186.5365168706717;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.173003970041;-12912.8784;-523.2946039700422;0.0;0.0;2452.1676535172633;0.0
18;4000.042387408431;0.0;0.0;0.0;0.0;1419.9810672659237;1419.9810672661142;1419.9810672661142;6860.969342575271;6860.969342575233;6860.969342575233;1186.53651687066;1186.5365168706717;1186.5365168706717;1370.137;0.0;13700.0;0.0;0.0;15403.0;-9565.327953418571;-9565.325494056382;-0.0024593621901490732;6850.684105943616;0.0;-1272.268661967467;0.0
19;4000.042383430244;0.0;0.0;0.0;0.0;1419.9810672659237;1419.9810672661142;1419.9810672661142;6860.969342575271;6860.969342575233;6860.969342575233;1186.5365168706599;1186.5365168706717;1186.5365168706717;1370.137;0.0;13700.0;0.0;0.0;15403.0;-10211.547633921746;-10211.545063366813;-0.0025705549321702933;7164.464536633184;0.0;-626.0496361752946;0.0
20;132.72711323697177;0.0;0.0;0.0;0.0;1419.9810672659278;1419.9810672661142;1419.9810672661142;6860.969342575285;6860.969342575233;6860.969342575233;818.1804526873159;1186.5365168706717;1186.5365168706717;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13359.361938704757;-12842.03232;-517.3296187047563;0.0;0.0;1678.3684720390454;0.0
21;97.99317170984853;0.0;0.0;0.0;0.0;1343.5380734421615;1419.9810672661142;1419.9810672661142;6860.969342575285;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.82725595826;-12199.94928;-495.8779759582589;0.0;0.0;1983.0890348305188;0.0
22;80.65336774185148;0.0;0.0;0.0;0.0;801.6691994454718;1419.9810672661142;1419.9810672661142;6860.969342575166;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.073230339098;-11462.11488;-467.95835033909935;0.0;0.0;1883.8209741135076;0.0
23;72.7332688691443;0.0;0.0;0.0;0.0;554.1647367277371;1419.9810672661142;1419.9810672661142;6591.66172157549;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.94483268437;-10785.71184;-441.23299268437023;0.0;0.0;1815.871294070401;0.0
24;69.38165946620622;0.0;0.0;0.0;0.0;449.4269335581364;1419.9810672661142;1419.9810672661142;6172.710202927027;6860.969342575233;6860.969342575233;0.0;1186.5365168706717;1186.5365168706717;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.274475130076;-10036.34688;-410.92759513007775;0.0;0.0;1655.9787555422529;0.0
