Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;79.81844052166291;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;775.5788787878064;1428.3584745068183;1428.3584745068183;6855.706021409688;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;2001.56955704;0.0;5315.0;2332.255343444;0.0;8788.0;-9383.099573263939;-9014.971199999998;-368.1283732639396;0.0;14695.0;-2582.0101628794782;407.69106266861854
12;464.7837526609885;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1428.3584745067485;1428.3584745068183;1428.3584745068183;6855.706021409524;6855.706021405536;6855.706021405536;6003.2444414043875;6003.244441404325;6003.244441404325;531.55315;0.0;5315.0;882.985821068;0.0;8788.0;-14333.081092901968;-13824.0096;-509.07149290196867;0.0;14695.0;-1368.7667869043141;407.69106266861854
13;70.18510875382124;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;474.53405430806174;1428.3584745068183;1428.3584745068183;6273.104775228772;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;2309.578330105;0.0;5315.0;3377.281400428;0.0;8788.0;-9518.544706959443;-9144.2208;-374.3239069594446;0.0;14695.0;-2915.9538507835723;407.69106266861854
14;70.30354741625786;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;478.233320309967;1428.3584745068183;1428.3584745068183;6287.86925767867;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;2473.819675045;0.0;5315.0;3304.9504042880003;0.0;8788.0;-9454.51096770977;-9082.716;-371.79496770977005;0.0;14695.0;-3090.3618188922824;407.69106266861854
15;72.44302512647282;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;545.0891536689302;1428.3584745068183;1428.3584745068183;6555.247694514224;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9281.531304895094;-8916.7296;-364.8017048950938;0.0;14695.0;-3100.0653941700457;407.69106266861854
16;79.86868555399683;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;777.1490383436615;1428.3584745068183;1428.3584745068183;6855.706021409688;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9084.658402760808;-8728.243199999999;-356.4152027608095;0.0;14695.0;-2802.2567049987147;407.69106266861854
17;107.8524911030094;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1428.358474506763;1428.3584745068183;1428.3584745068183;6855.706021409689;6855.706021405536;6855.706021405536;130.87470234748633;6003.244441404325;6003.244441404325;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9232.364414249367;-8872.6392;-359.7252142493664;0.0;14695.0;-2419.697840271876;407.69106266861854
18;948.3906628916952;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1428.3584745067483;1428.3584745068183;1428.3584745068183;6855.706021409524;6855.706021405536;6855.706021405536;6003.244441404314;6003.244441404325;6003.244441404325;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-14263.441649704639;-13824.0096;-439.43204970463944;0.0;14695.0;-555.4254379840422;407.69106266861854
19;577.8688228148118;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1428.3584745067483;1428.3584745068183;1428.3584745068183;6855.706021409622;6855.706021405536;6855.706021405536;6003.244441404314;6003.244441404325;6003.244441404325;531.55315;0.0;5315.0;0.0;0.0;8788.0;-15907.550930563542;-15360.0096;-547.541330563543;0.0;14695.0;1088.6888432882974;407.69106266861854
20;125.84426080222528;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1428.3584745067326;1428.3584745068183;1428.3584745068183;6855.706021409467;6855.706021405536;6855.706021405536;430.73753034107045;6003.244441404325;6003.244441404325;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9860.862534422191;-9478.356;-382.50653442219095;0.0;14695.0;-2038.8467300500085;407.69106266861854
21;98.080317366229;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;1346.2634721015806;1428.3584745068183;1428.3584745068183;6855.706021409467;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9400.940473671397;-9033.7632;-367.177273671397;0.0;14695.0;-2061.181907237117;407.69106266861854
22;80.22700134832945;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;788.346409743903;1428.3584745068183;1428.3584745068183;6855.706021409467;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9059.608411815241;-8704.207199999999;-355.40121181524256;0.0;14695.0;-1928.2927969673735;407.69106266861854
23;72.73284918170302;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;554.1504926251214;1428.3584745068183;1428.3584745068183;6591.572008278028;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8833.168209071193;-8486.0136;-347.1546090711921;0.0;14695.0;-1747.9483563845545;407.69106266861854
24;69.38144093527237;68779.08151242952;14287.308937320733;14695.0;14287.308937320733;449.4197449934374;1428.3584745068183;1428.3584745068183;6172.662944938633;6855.706021405536;6855.706021405536;0.0;6003.244441404325;6003.244441404325;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8598.764910854386;-8260.5456;-338.21931085438644;0.0;14695.0;-1530.1830297369725;407.69106266861854
